lng,lat
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
21.1,46.6833
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.6333,46.4167
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.4833,46.8667
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.2833,48.0833
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
20.3667,48.05
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
17.2167,46.1167
18.4167,46.65
18.4167,46.65
18.4167,46.65
18.4167,46.65
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.1,47.4667
17.4167,46.3167
17.4167,46.3167
17.4167,46.3167
17.4167,46.3167
17.4167,46.3167
17.4167,46.3167
17.4167,46.3167
16.94,46.3278
16.94,46.3278
16.94,46.3278
16.94,46.3278
16.94,46.3278
16.94,46.3278
16.94,46.3278
16.94,46.3278
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
21.1833,46.8667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
18.8333,47.1667
16.4833,46.65
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
18.4339,45.9722
22.2333,48.3
22.2333,48.3
22.2333,48.3
22.2333,48.3
22.2333,48.3
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.55,47.35
19.5,47.8667
19.5,47.8667
19.5,47.8667
19.5,47.8667
19.5,47.8667
19.5,47.8667
19.5,47.8667
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
16.9667,47.0167
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
19.4167,47.8667
22.5333,48.2
22.5333,48.2
22.5333,48.2
22.5333,48.2
22.5333,48.2
22.5333,48.2
22.5333,48.2
22.55,48.1667
22.55,48.1667
22.55,48.1667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
21.6833,47.0667
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
20.85,47.3833
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
18.4347,45.7853
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
20.663311,48.244211
21.0333,48.35
21.0333,48.35
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
21.55,47.2167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
18.1333,47.1167
19.0833,47.8833
19.0833,47.8833
19.0833,47.8833
19.0833,47.8833
19.0833,47.8833
19.0833,47.8833
19.0833,47.8833
19.0833,47.8833
18.4167,46.0667
18.4167,46.0667
18.4167,46.0667
18.4167,46.0667
18.4167,46.0667
18.4167,46.0667
18.4167,46.0667
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
21.9833,48.1
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
18.9167,48.0333
20.95,48.0167
20.95,48.0167
20.95,48.0167
20.95,48.0167
20.95,48.0167
20.95,48.0167
20.95,48.0167
20.95,48.0167
20.95,48.0167
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
17.15,46.2
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
22.0167,47.9667
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.4333,47.7
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
20.2667,47.3
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
18.8167,47.1833
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
21.85,48.15
18.5864,45.8647
18.5864,45.8647
18.5864,45.8647
18.5864,45.8647
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.2167,47.9667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.0167,46.8667
17.4,47.6667
17.4,47.6667
17.4,47.6667
17.4,47.6667
17.4,47.6667
17.4,47.6667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
18.8167,47.4667
